1079007|Lois|Gaither|lgaither@example.com|SILVER|MOBILE:214-555-3608|5324308,5423701,5775045,5819880,5820659,5838143,5852671,5857857,5900854,5917736,5935134,5948713,5961191,6027554,6103103,6111375,6139273,6216876,6413431,6448441,6473847|1338,51198,19674,413159
1079188|Isaac|Rath|isaac47@example.com|SILVER|HOME:682-555-0655|5322962,5407335,5407389,5643825,5660029,5800986,5899443,5906406,5955975,6006606,6014996,6061720,6163764,6212148,6227290,6237180,6249421,6342541,6352551,6358784,6428421,6439465,6493732,6511472,6512475,6631255|1418,88485,19265,500895
1081889|Garry|Cotten|garry43@example.com|SILVER|WORK:281-555-1188|5218390,5557903,5793474,5798827,5808922,6020120,6046968,6150856,6202305,6407985,6419984,6445643,6526494,6610489,6650946,6656131|1519,147278,27107,433727
1082432|Paula|Beasley|paula.beasley@example.com|GOLD|MOBILE:510-555-1429,HOME:510-555-3785|5146709,5191072,5335990,5350960,5498752,5668394,5720020,5756278,5913323,5913908,5962002,5988846,6100820,6132667,6285802,6310747,6367201,6371696,6510552,6528719,6628225|489,471917,34994,734888
1082876|Debbie|Williams|debbie.williams@example.com|SILVER|MOBILE:210-555-8098|5836681,5860579,5925233,5946298,5976260,6077936,6102929,6126135,6139131,6164125,6223771,6386308,6425785,6541890,6543471,6611360,6612751,6638577|1388,235356,26975,485555
1082991|Joseph|Lee|jl1973@example.com|SILVER|MOBILE:512-555-4017|5191811,5357865,5749944,5888984,5894619,5896546,5900569,5935334,5937665,5942201,5987806,6059526,6063700,6162179,6202417,6212198,6229215,6438338,6439625,6458062,6460873,6482154|1588,106025,18414,405111
1083370|Anna|Eugene|aeugene@example.com|SILVER|WORK:210-555-4025|5282056,5834659,5913053,5953736,6021170,6052230,6065285,6091195,6115966,6158963,6160539,6187023,6191916,6198628,6259771,6335054,6389624,6446710,6622044,6662052|119,233528,29343,586877
1085350|Maxine|Braxton|maxine.braxton@example.com|GOLD|WORK:916-555-9585|5061193,5331073,5666643,5803334,5987578,6065620,6104329,6150452,6215734,6370687,6485685,6600395|1939,470019,60351,724219
1085717|Jonathan|Wood|jwood@example.com|SILVER|MOBILE:512-555-0687,HOME:512-555-8774|5341683,5403076,5587349,5779447,5787085,5847174,6000785,6002144,6065144,6076349,6084923,6107529,6113668,6116106,6170928,6177783,6191930,6268386,6283407,6288807,6288965,6352403,6442235,6463249,6485561,6528185,6618164|59,229748,25245,681639
1086514|Maria|Maldonado|maria51@example.com|SILVER|MOBILE:210-555-4791|5789900,5871459,5907698,5942347,6006583,6009256,6027429,6039657,6040984,6045481,6119761,6202087,6388996,6456318,6480442,6633551|399,105778,22330,357292
1086585|Aldo|Cooper|aldo.cooper@example.com|SILVER|MOBILE:504-555-4174|5300494,5444316,5698606,5775276,5831523,5921859,6025843,6047881,6048556,6099942,6108166,6175426,6209075,6318822,6321461,6337862,6390480,6548683|709,229329,23899,430194
1086600|Henry|Burt|hb1969@example.com|GOLD|WORK:209-555-7278|5026823,5138649,5231337,5305619,5321774,5410241,5563858,5810415,5903861,5944181,6029071,6034465,6083500,6085500,6175522,6363856,6428439|579,477808,40509,688669
1088708|Marie|Shelton|marie50@example.com|SILVER|HOME:915-555-8871|5622058,5641240,5778719,5797210,5816631,5935174,5950499,5999499,6063286,6065639,6080414,6082492,6135201,6200273,6208997,6274164,6310994,6333319,6346734,6394468,6418433,6440165,6500811,6511228,6521372,6592991,6627349|119,49268,17211,464717
1089125|Robert|Finley|robert.finley@example.com|SILVER|WORK:915-555-4321|5779400,5821238,5864147,5907531,5937070,5959705,5981626,6011369,6036123,6037156,6129752,6163755,6170926,6225890,6312421,6384409,6388254,6401155,6486423,6517554,6531699|559,61478,20559,431746
1089298|Dominique|Wood|dw1962@example.com|SILVER|WORK:318-555-4571|5774099,5806228,5926565,5947073,5999683,6136835,6142224,6175485,6244410,6246254,6372271,6373303,6621458|2278,230848,33742,438653
1090492|Paul|Barry|pbarry@example.com|GOLD|MOBILE:916-555-7101,HOME:916-555-0890|5232979,5250048,5697250,5798847,5805664,5878275,5906986,5996179,6088860,6549661,6637246|859,479757,59324,652570
1090798|Gregory|Knox|knox44@example.com|SILVER|WORK:408-555-6544|5005414,5033614,5144719,5167179,5263943,5386018,5473453,5541939,5589221,5649784,5671326,5703668,5744877,5921152,6010794,6012298,6036696,6040568,6114717,6132287,6196601,6243045,6430944,6514050,6595638|1138,229329,23385,584629
1091904|Ronald|Ruppert|ruppert46@example.com|SILVER|MOBILE:515-555-9010,HOME:515-555-9786|5216132,5811136,5856743,5934243,5941059,5952402,6001372,6036599,6457721,6507420|4299,228508,40888,408881
1092184|Jennifer|Rankin|jr1985@example.com|SILVER|WORK:915-555-4520|5257890,5673972,5780841,5817288,5835477,5861198,5915771,5917313,5969886,6027134,6027173,6027907,6032096,6189827,6215487,6217573,6308907,6450838,6483629,6518477,6586863,6646750|49,78986,19317,424989
1093951|Andy|Buckley|abuckley@example.com|SILVER|MOBILE:210-555-3754|5595266,5787078,5801601,5807367,5824127,5912168,5919895,5926959,6107421,6108486,6149903,6178667,6185835,6199749,6200824,6221733,6269043,6318279,6465089,6468037,6611841,6628000,6641347|499,129238,17268,397166
1094009|Alton|Chisholm|alton.chisholm@example.com|SILVER|MOBILE:682-555-4199,HOME:682-555-6279|5733495,5771970,5787111,5800857,5825284,5866607,5893423,5984930,6031136,6047712,6084010,6099724,6140819,6161304,6205291,6206587,6346924,6375053,6416054,6472198,6480546,6649701|928,52518,21277,468111
1094143|Tammy|Lewis|tammy.lewis@example.com|GOLD|WORK:209-555-3499|5061515,5076083,5147641,5166986,5221889,5236235,5262506,5352150,5646626,5691627,5740670,5773097,5801867,5984816,6002459,6042569,6163978,6371471|2289,491246,34628,623305
1094596|Moses|Vandusen|moses.vandusen@example.com|SILVER|HOME:915-555-2991|5042798,5207175,5234534,5241160,5462941,5524839,5720597,5746049,5812646,5874789,5888271,5896886,5920078,5938207,5944567,5953790,6020166,6067245,6080938,6096958,6104879,6112026,6184559,6190196,6216640,6256079,6306441,6333032,6354036,6437030,6652067|829,52146,14522,450207
1094892|William|Spence|william.spence@example.com|SILVER|MOBILE:916-555-0917|5049095,5085926,5401384,5509776,5861802,5862920,5941488,5989064,6005051,6036955,6067684,6314964,6391102,6441307,6586646|3998,229838,31887,478315
1095342|Dorothy|Langford|dorothy.langford@example.com|SILVER|WORK:918-555-3521|5305675,5641125,5649549,5684647,5789928,5821966,5824357,5825250,5920555,5954663,6009738,6092291,6104096,6130257,6210487,6218814,6249583,6272150,6272900,6282744,6339332,6372522,6448064,6469931,6475305,6610988,6642040|1448,508018,42225,1140086
1097056|Anthony|Romero|aromero@example.com|SILVER|MOBILE:915-555-3662,HOME:915-555-5036|5015522,5413342,5542533,5718874,5825230,5880927,5949087,5963562,5972413,6040330,6091780,6144869,6152424,6223462,6234559,6289570,6356317,6394126,6584378|409,148413,22698,431276
1097634|Lupe|Nixon|lnixon@example.com|GOLD|MOBILE:916-555-0025|5115345,5136318,5187189,5304053,5462748,5505658,5539552,5618456,5748018,5772848,5854120,5965928,5968294,5973078,5989401,6036565,6638656|469,474358,44983,764712
1098208|Katherine|Gonzales|kg1974@example.com|SILVER|MOBILE:936-555-9529|5029119,5891499,5903128,6047123,6050893,6088671,6105842,6129735,6152219,6177361,6197426,6267348,6293983,6342757,6415718,6441160,6569776,6644348|2009,128157,28992,521859
1098554|Rosa|Seaton|rs1962@example.com|SILVER|WORK:903-555-3225|5550457,5808701,5809408,5850690,5916013,5949321,5968655,6015263,6098177,6168220,6198291,6217328,6301874,6346451,6494039,6500397|2388,79969,24406,390511
1099004|Billy|Dooley|bd1958@example.com|SILVER|MOBILE:414-555-0526|5058685,5061592,5250462,5424612,5427791,5866163,5992061,6046176,6059485,6065056,6176813,6361209,6449593,6557550,6609058|1188,246767,27376,410642
1099125|Brandon|Bloom|bb1957@example.com|SILVER|WORK:415-555-7742|5081844,5098017,5202043,5204883,5339025,5545346,5549816,5578573,5633873,5688075,5791643,5924131,6048883,6115737,6121115,6309479,6611814|998,229638,22867,388741
1099670|Deborah|Ingram|di1961@example.com|SILVER|MOBILE:318-555-5662,HOME:318-555-4842|5492763,5679548,5735402,5790535,5844127,5882763,5897272,5903810,5925287,6009545,6050903,6068028,6079746,6083844,6113983,6175092,6193810,6301807,6394849,6486491|2558,46777,21147,422947
1099897|David|Martines|dm1976@example.com|SILVER|HOME:214-555-7400|5378102,5520022,5800649,5836109,5846177,5968354,5991448,6000222,6007341,6029337,6128681,6172634,6186991,6213543,6240427,6287655,6428211,6434500,6443993,6500168,6576289|1488,50029,16311,342547
1100254|Antonio|Robertson|ar1979@example.com|GOLD|WORK:415-555-7900|5280972,5414079,5437553,5679889,5784916,5923602,5945037,6151466,6194309,6254702,6457765,6494646,6650955|1239,470019,47658,619556
1103810|Ernest|Zimmerman|zimmerman46@example.com|GOLD|WORK:701-555-7511|5062109,5100978,5123559,5426408,5569881,5703084,5851898,5960938,5966514,5992361,6147670,6204143,6206795,6361864,6372809,6377845,6381343,6383923,6406631,6462377|119,493048,46831,936635
1104715|Robin|Erickson|re1981@example.com|SILVER|MOBILE:408-555-9783|5150847,5208042,5951340,5997053,6015937,6036232,6178407,6212471,6247417,6275629,6286296|4908,229058,33302,366332
1105908|Betty|Elmore|be1946@example.com|SILVER|MOBILE:918-555-0259|5748010,5817474,5829370,5906598,5958618,6040494,6047318,6080225,6127199,6151570,6174090,6337471,6340514,6425491,6486814,6523628|119,229738,27271,436344
1106174|Marilyn|Pace|marilyn69@example.com|SILVER|MOBILE:303-555-3285|5287928,5398971,5484387,5628036,5730630,5793089,5832679,5914921,6072989,6155958,6272231,6530543,6592157,6610571|1698,231618,28065,392919
1106442|Matthew|Ahern|ahern80@example.com|SILVER|HOME:210-555-1278|5274338,5278921,5798594,5816415,5851866,5969509,5973178,6070543,6107981,6130543,6142383,6198582,6295234,6318175,6421759,6515912,6583080,6611569,6622025,6650182|3168,231148,31848,636960
1106760|Maria|Blake|mb1966@example.com|SILVER|HOME:719-555-5079|5290408,5803006,5872664,5939214,5952762,5970848,6102766,6179693,6532749|5939,235007,56135,505223
1107914|Loyd|Coulter|lc1981@example.com|SILVER|HOME:701-555-3860|5141795,5318930,5337974,5416709,5503748,5595511,5847105,5901855,5969732,6106086,6168232,6394404,6411472,6412045,6581228|2888,130478,31003,465048
1108564|Jennifer|Anderson|jennifer.anderson@example.com|SILVER|HOME:209-555-0383|5014645,5402136,5506919,5542049,5619782,5788069,5804778,5811906,5859535,5976445,6163011,6224301,6578156|1969,131217,23159,301071
1108932|Teddy|Blodgett|tb1943@example.com|SILVER|HOME:214-555-0202|5212283,5536145,5878752,5884909,5920011,6054578,6166565,6172996,6318370,6348279,6359997,6377360,6445470,6464941,6488821,6569577,6581652,6640954|2268,419297,45957,827231
1109063|Ivan|Horner|ih1988@example.com|SILVER|MOBILE:209-555-6472,HOME:209-555-9679|5144017,5300206,5816680,5852197,5887039,5931704,6022831,6074515,6090869,6100977,6204296,6224547,6275929|879,229329,33428,434565
1109253|Tommie|Ratliff|ratliff59@example.com|GOLD|MOBILE:402-555-1095|5004513,5171406,5236143,5280007,5480521,5549202,5630657,5809918,5870764,6047209,6124175,6125294,6140590,6183424,6216933,6270851,6659147|489,471218,47776,812197
1109484|Roberto|Burnside|roberto.burnside@example.com|SILVER|HOME:510-555-0476|5266022,5300483,5478590,5704695,5791928,5794362,5829141,5858512,5977053,6000534,6113154,6152157,6189772,6282347,6283121,6547013,6601906,6623501|1309,130188,31064,559164
1110062|Tonya|Belcher|tbelcher@example.com|SILVER|HOME:415-555-3687|5126169,5272839,5356065,5513374,5538125,5676159,5682195,5808370,5851097,6089803,6159307,6171423,6411082,6473106|119,232348,30693,429715
1110835|Judy|Kraus|judy.kraus@example.com|SILVER|MOBILE:318-555-4440|5023159,5038039,5052459,5122599,5552264,5720168,5774659,5824427,5855766,5857966,5901066,5935685,5948624,6089420,6146833,6180954,6206899,6258674,6361294,6416647,6425505,6528661,6570580,6634074,6639687|2009,232348,25051,626278
1110949|John|Larsen|john.larsen@example.com|SILVER|MOBILE:916-555-3219|5006291,5160889,5188970,5245193,5271080,5328450,5353631,5460923,5568650,5576056,5667410,5735987,5840735,5865068,5982356,6111572,6145684,6191886,6412680|619,227558,25581,486057
1111180|Beth|Blanco|bblanco@example.com|SILVER|WORK:916-555-7539|5160232,5192929,5407775,5528343,5542311,5687790,5745409,5841348,5894290,5939403,5967966,6060532,6214496,6528430|2138,228627,24224,339142
1111347|Michael|Cash|mcash@example.com|SILVER|HOME:612-555-0796|5019535,5352802,5394785,5401704,5423124,5536630,5891919,5929428,5997026,6012736,6207494,6386277,6410620,6565155|3268,229728,34766,486724
1111503|Louise|Russo|lr1956@example.com|SILVER|MOBILE:916-555-1308|5124815,5308077,5431052,5610376,5704352,5745899,5788169,5939315,5950938,6072367,6195974,6229377,6301527,6617186|1509,227269,25260,353644
1112416|Christina|Bridges|christina.bridges@example.com|SILVER|MOBILE:408-555-6354|5361228,5520661,5556338,5885244,5918537,6014241,6033613,6194229,6231979|2388,267328,43382,390443
1112955|Gerry|Jaramillo|gerry80@example.com|SILVER|WORK:415-555-4847|5044495,5133462,5138390,5320492,5388961,5558800,5707918,5712004,5730214,5754829,5825676,5881956,5884624,5923650,5946214,5954525,5969274,6227413,6413487|1928,237028,27766,527567
1113226|Ashley|Kellogg|akellogg@example.com|SILVER|MOBILE:612-555-3899|5596366,5640315,5818813,5851485,5910478,6046440,6095994,6099709,6209278,6479220,6484813,6563709|1279,267328,31857,382289
1113621|Maria|Knight|maria.knight@example.com|SILVER|WORK:210-555-9110|5335814,5672445,5774813,5791902,5825578,5896393,5914561,6002529,6005476,6049938,6079484,6119417,6143930,6170285,6210195,6236737,6315351,6460436,6487360,6491743,6574513,6661698|1309,93646,25170,553761
1113917|Justin|Hemphill|jhemphill@example.com|SILVER|WORK:510-555-5936|5010814,5359181,5427403,5449953,5533845,5555666,5629681,5785985,5811880,5876300,6134590,6201199,6204659,6217281,6303247|619,178288,26638,399579
1115408|Muriel|Curley|mc1971@example.com|SILVER|MOBILE:281-555-6835,WORK:281-555-3246|5183106,5290382,5878218,5944345,5947385,5975257,6045989,6052491,6112617,6126745,6129571,6241118,6373055,6446591,6451160,6486745,6557129,6649128|1358,129219,23113,416041
1115411|Anita|Foley|af1992@example.com|SILVER|WORK:415-555-6234|5202954,5507676,5698813,5723115,5802375,5884266,5887345,5898317,5990482,6009693,6055491,6065923,6076458,6385838,6512634,6640155|1368,132357,25039,400632
1115602|Theodore|Whiting|whiting47@example.com|SILVER|MOBILE:415-555-5249|5051789,5101273,5343129,5421225,5530030,5561041,5574470,5604720,5851073,5869504,5902161,5937709,6148945,6193171,6205863,6261866,6371909,6377855,6422275,6533402,6588324,6653652|119,232018,27324,601144
1117049|Sara|Silas|silas59@example.com|SILVER|MOBILE:209-555-8158,HOME:209-555-4163|5050683,5058707,5405770,5541874,5786687,5927250,6046390,6128548,6141549|419,229329,33155,298397
1117363|Shirley|Douglas|shirley.douglas@example.com|SILVER|HOME:209-555-8176|5221146,5444235,5478609,5570057,5576159,5868893,5891753,5913325,6064816,6069090|39,230078,43974,439749
1117700|Ned|Selby|nselby@example.com|SILVER|HOME:915-555-2765|5692905,5809103,5835240,5860727,5868150,5874233,5879347,5944195,5995718,6013755,6026818,6039462,6049881,6106087,6168701,6169626,6177709,6214821,6338172,6364148,6449709,6535586,6536118|4647,157957,22549,518649
1117739|Kara|Perryman|kara.perryman@example.com|SILVER|MOBILE:504-555-2863|5045983,5777045,5797689,5844136,5857078,5858141,5864287,5944370,5991688,6013099,6040335,6060354,6091624,6118907,6144634,6162093,6164898,6188255,6217594,6222834,6263817,6269702,6464360,6533345,6581288,6595239|509,56817,15707,408402
1117806|Terry|Hopson|terry.hopson@example.com|GOLD|WORK:303-555-1205|5091759,5131635,5526701,5575224,5855923,5927840,5965396,6015754,6103546,6197527,6230791,6274475,6294883,6359873|629,519088,52125,729754
1117869|Crystal|Segura|crystal.segura@example.com|SILVER|WORK:415-555-1290|5228937,5247643,5391252,5534154,5896312,5932036,6072222,6137122,6181145,6208666,6560728|8258,157538,29075,319827
1118397|Eugene|Ingram|eugene.ingram@example.com|GOLD|HOME:415-555-8394|5044649,5137578,5206468,5215617,5273269,5338225,5367186,5616834,5736854,5945346,5965761,6007499,6065680,6164732,6334681,6570678|1889,471458,45482,727712
1118801|Loyd|Batista|batista44@example.com|SILVER|HOME:318-555-4671|5786187,5799311,5924198,5975657,5977164,5987050,6003943,6024133,6045271,6085113,6091410,6123625,6125623,6195955,6225864,6299613,6349882,6451289,6493639,6505326,6628423,6638984,6644101|39,92945,22822,524926
1119764|Nicole|Cooper|nicole.cooper@example.com|SILVER|MOBILE:214-555-9873,HOME:214-555-9436|5510505,5661544,5794322,5809756,5862930,5873702,5895776,5922988,5927233,5988854,6015184,6063830,6158276,6181934,6267138,6281789,6341570,6408093,6421880,6529465,6557298,6608860,6627027,6656638|2158,104438,28083,674010
1119866|Angelica|Coles|angelica.coles@example.com|SILVER|MOBILE:408-555-8283,HOME:408-555-4941|5093933,5321427,5384984,5418676,5467789,5650563,5655983,5751883,5807023,6042503,6048492,6049110,6153163,6193478,6289360,6347650,6452907|2628,239248,32045,544777
1120481|Elizabeth|Mcclure|elizabeth.mcclure@example.com|SILVER|HOME:303-555-8188|5043094,5271247,5274430,5496410,5861602,5880999,5927567,5930344,5974852,5982054,6084119,6491042,6522370|1658,227808,27966,363565
1120668|Verna|Crow|vc1992@example.com|SILVER|HOME:415-555-5901|5156666,5284144,5366111,5424100,5683032,5919096,6069325,6145673,6206716,6216810,6435179|1368,238097,31899,350890
1120922|Rose|Bishop|rbishop@example.com|SILVER|WORK:504-555-6439|5167302,5325941,5805152,5861592,5871322,5978146,5987310,6020302,6021083,6046997,6079704,6092582,6102384,6126112,6130997,6205728,6214603,6363366,6375581,6447595,6460679,6497485|119,135627,19450,427908
1122038|Ernest|Vaughn|evaughn@example.com|GOLD|MOBILE:209-555-5760|5226019,5236474,5257532,5851363,6021078,6065850,6066357,6137761,6392321,6649845|299,472848,64374,643741
1123702|Allan|Jack|ajack@example.com|SILVER|MOBILE:415-555-5624|5007806,5055851,5192117,5241710,5255348,5300164,5305998,5436446,5682052,5866470,5934495,5952944,5962409,6020997,6214569,6216937,6281490,6368954,6504544,6540760|2978,132228,24011,480238
1123982|Amy|Joyce|amyj@example.com|PLATINUM|MOBILE:763-555-0975|5456427,5579007,5658126,5779487,5823300,5937696,6038305,6071609,6084406,6354445,6554204,6573931,6629847|4059,499738,89114,1158493
1124992|Gary|Mallory|gary.mallory@example.com|SILVER|MOBILE:405-555-0147|5220318,5384200,5536683,5794405,5859991,5877112,5889505,5918088,5946556,5987425,6009120,6023632,6036185,6069598,6174190,6210165,6216607,6504206,6506696,6517583,6518669,6556713,6559337,6609610,6642404|2128,67598,19601,490034
1125088|Lisa|Galindo|lgalindo@example.com|SILVER|MOBILE:916-555-7934,HOME:916-555-0300|5058505,5171047,5254837,5332835,5511558,5569563,5703754,5724427,5844778,5966666,5967028,6083433,6164640,6322471,6425786,6538688,6587289|1208,228788,29521,501868
1125663|Norma|Herring|norma.herring@example.com|SILVER|WORK:415-555-9182|5050485,5340880,5535455,5591908,5592061,5603764,5605281,5664852,5780890,5830107,5832738,5899359,6019648,6029897,6048123,6361975,6451141|379,227269,27576,468804
1125978|Dennis|Taylor|dtaylor@example.com|SILVER|HOME:415-555-1836|5090724,5107447,5112229,5289838,5314913,5358478,5736096,5795094,5802145,5807427,5834005,6077698,6114924,6120538,6219755,6519929|2349,236658,24131,386109
1125988|Gilda|Carr|gilda.carr@example.com|GOLD|HOME:210-555-1782|5017033,5117417,5220800,5520189,5525294,5809074,5832563,5882642,5951045,5963134,6057721,6074192,6131034,6173151,6173385,6182143,6384622,6489455,6527667,6533133|2098,471928,33216,664321
1126214|Cynthia|Todd|ctodd@example.com|SILVER|HOME:217-555-4377|5229416,5656325,5712934,5809850,5847017,5874364,5905335,6143472,6149420,6511166,6533605,6565787|998,129219,31817,381809
1126892|Garland|Vogt|garland.vogt@example.com|SILVER|MOBILE:512-555-0741|5359295,5773961,5806165,5835122,5840713,5868636,6030850,6034637,6224949,6255228,6266016,6280199,6400125,6414501,6510746,6512164,6513954,6595319,6639226,6640025,6648879|1529,235168,29811,626046
1127632|Jesse|Coates|jcoates@example.com|SILVER|MOBILE:405-555-8390,HOME:405-555-5396|5214554,5266293,5828783,5850919,5997893,6030931,6036573,6061051,6100041,6106584,6139928,6173779,6175898,6202392,6282982,6292574,6323805,6344558,6380499,6389484,6508994,6555275,6659144,6660148|2778,134588,21136,507273
1128968|Trent|Weed|tw1959@example.com|SILVER|MOBILE:423-555-4940,HOME:423-555-0871|5150562,5185467,5223279,5456084,5562831,5653364,5676268,5740942,5823812,5826446,5865074,5992421,6086197,6608302|938,229329,40328,564593
1129786|Martin|Goins|mg1980@example.com|SILVER|MOBILE:214-555-2018|5240211,5257617,5441439,5723586,5779639,5786462,5929686,5950763,5992964,6010734,6039628,6072437,6072923,6111405,6122599,6125196,6202167,6222290,6265037,6364181,6380351,6439507,6447599,6466715,6636814|1828,231948,20990,524770
1130122|Brandon|Nolan|brandon.nolan@example.com|SILVER|MOBILE:281-555-7283,HOME:281-555-9284|5015392,5476341,5500135,5737630,5780953,5781521,5800043,5804967,5866520,5890546,5900123,5914548,5921489,5938361,6002774,6052207,6141400,6145764,6179384,6204300,6218281,6241199,6252169,6259974,6335674,6344406,6403396,6515018,6532895,6572533,6590223|1258,478797,32904,1020027
1130142|Patricia|Baxter|pbaxter@example.com|GOLD|MOBILE:701-555-3595|5077641,5122598,5146306,5179904,5297256,5374724,5438000,5453856,5612195,5780664,5799714,5947094,5978729,6043641,6155382,6597592|29,486046,42703,683254
1130326|Cliff|Dawkins|cliff.dawkins@example.com|GOLD|MOBILE:303-555-9750,HOME:303-555-0773|5011179,5109008,5113118,5167537,5552868,5585797,5686947,5748122,5797056,5819427,5834398,5849837,5966132,6087553,6240536,6480032,6496552|1598,470398,42507,722633
1130712|Max|Cleaver|mc1953@example.com|SILVER|HOME:915-555-4101|5593761,5692943,5700102,5788703,5812657,5842798,5875489,5888831,5934953,5994565,6048237,6138059,6166347,6331097,6398004,6400093,6449929,6566524|389,165047,27749,499486
1131751|Maria|Dockery|mdockery@example.com|SILVER|MOBILE:281-555-5567,HOME:281-555-1656|5675364,5681772,5811067,5833876,5859483,5876581,5893842,5913188,5938464,5985312,5987037,6005877,6015094,6051473,6074159,6080523,6121750,6154025,6180975,6198009,6410266,6415719,6446665,6527057|119,228788,19154,459702
1133077|Blanca|Kendall|blanca89@example.com|SILVER|MOBILE:701-555-7699|5070216,5632351,5736638,5826923,5897635,6011087,6063473,6211639,6287195,6357112,6400761|1698,230288,33492,368414
1133525|Kathy|Padilla|kathy.padilla@example.com|SILVER|MOBILE:707-555-9339,WORK:707-555-0892|5023706,5135528,5230007,5396024,5423515,5501824,5784692,5887575,5951586,5960198,6036216,6086739,6099814,6146734,6245209,6447886,6451798,6616567|1148,227269,29266,526795
1133687|Francine|Thomas|francine.thomas@example.com|SILVER|HOME:605-555-1334|5371404,5590771,5842205,5976996,6124041,6136400,6150457,6426400,6477579,6493761,6604820|919,227269,31909,351009
1133890|Thomas|Fiedler|thomas.fiedler@example.com|SILVER|MOBILE:254-555-8064|5177397,5854769,5886497,5888421,5909486,5951964,5971172,5998660,6036751,6037928,6046765,6147553,6179209,6192105,6195418,6294466,6329350,6503374,6513505,6596030,6615054|379,129219,26640,559450
1133915|Shelby|Butler|sb1980@example.com|SILVER|HOME:504-555-0528|5542826,5555195,5718374,5772862,5917177,5927544,5947067,6013143,6019076,6066536,6109751,6160841,6215170,6217248,6227247,6423074,6428355,6521171,6542540|629,129219,22798,433176
1134139|Nicolas|Maki|nicolas57@example.com|SILVER|HOME:415-555-0093|5029850,5068688,5278680,5313757,5485981,5628006,5700166,5795291,5817051,5855207,5858797,5971470,5982632,6041846,6094955,6100423,6280922,6378174,6414787,6485915,6505200,6606509,6633888|1689,472208,49926,1148319
1134892|Thomas|Lockett|thomas.lockett@example.com|SILVER|HOME:504-555-6833|5821799,5890869,5892453,5916114,5962541,5980192,5997468,6000795,6009463,6043961,6050924,6365861,6373687,6392537,6411693,6421119,6421614,6512049,6595947,6639752|1578,229158,25857,517153
1136760|Michelle|Dillard|md1947@example.com|SILVER|MOBILE:916-555-3120,HOME:916-555-3992|5255820,5409732,5525983,5588246,5703052,5778421,5781505,5802584,5803332,5807161,5859619,5867063,5883631,5959785,6001739,6002075,6445927,6641958|798,114418,17130,308340
1137583|Cecile|Ramos|cr1972@example.com|GOLD|WORK:918-555-1543|5472226,5548334,5625031,5813227,5855614,5864095,5884308,5891024,5955364,6051711,6070484,6178096,6266051,6283389,6284268,6501544,6569459,6639701|19,477948,40755,733602
1137871|Mark|Wilcox|mark.wilcox@example.com|SILVER|WORK:504-555-8034|5033289,5191537,5781490,5783751,5814892,5839965,5868940,5926544,5955246,5958789,5971899,6041706,6059441,6194089,6198049,6300856,6353520,6392772,6487901,6590440,6641145|599,86708,21790,457608
1140025|Charles|Moran|cmoran@example.com|SILVER|MOBILE:915-555-8509|5122178,5388814,5787220,5961765,5969749,5986888,6042349,6052545,6130361,6151080,6169949,6297124,6301251,6311083|778,88538,19928,279004
1140605|Joanne|Ponder|jponder@example.com|SILVER|MOBILE:650-555-9015|5016237,5148615,5161662,5242922,5256021,5331385,5488225,5515760,5534327,5593246,5846073,5898328,5945601,5955401,5970994,6059735,6059933,6079877|119,235077,24872,447710
1140816|Roberta|Savage|rsavage@example.com|SILVER|HOME:916-555-4061|5170934,5203812,5354500,5636924,5927447,5994016,6082851,6102748,6211158,6335323,6395359,6439896,6460719,6490719|1298,229329,30339,424753
1141157|Alma|Horn|alma.horn@example.com|SILVER|WORK:214-555-4331|5161111,5235015,5243983,5442963,5752728,5836099,5884835,5886494,5920306,5927094,5937932,5991839,6005036,6027358,6053250,6074975,6087741,6117330,6142855,6143792,6164281,6191354,6220957,6292743,6300261,6332313,6335457,6414968,6435294,6647448|399,53175,14993,449796
1141167|Reuben|Munguia|munguia66@example.com|GOLD|HOME:469-555-0320|5336440,5573795,5844689,6071094,6086549,6117191,6182814,6197810,6203182,6213765,6221673,6232275,6300785,6339858,6507485,6533089,6546629,6634960,6646746|2408,478268,48160,915057
1142390|Teresa|Snyder|teresa45@example.com|SILVER|HOME:682-555-0918|5467309,5768815,5810918,5901420,5901505,5909674,5948160,5974728,6054800,6096513,6111419,6121265,6136450,6193972,6197915,6200978,6207222,6244957,6286998,6348437,6410725,6533359|399,67647,19211,422660
1143704|Christina|Lower|clower@example.com|SILVER|WORK:915-555-6861|5149008,5351391,5871206,5886689,5928557,5932627,5970488,6017858,6040477,6050443,6074488,6090589,6110719,6131276,6140828,6158692,6249322,6274782,6325688,6355736,6452195,6479129,6480185,6523721,6536175,6644414|169,87328,16816,437217
1144624|Teri|Taylor|teri.taylor@example.com|SILVER|HOME:415-555-9489|5003552,5316931,5403021,5465012,5581798,5694782,5820717,5868018,5894261,5932368,6004487,6017999,6093984,6153687,6353654,6386394,6507847|2529,230578,25503,433566
1144910|Deborah|Halter|halter80@example.com|SILVER|MOBILE:707-555-2458|5051114,5326953,5535521,5814111,5815750,5897477,5912083,5925244,5987091,6129282,6137999,6308024,6490008,6521699|4199,81336,27278,381902
1145592|Charlie|Hurley|ch1958@example.com|SILVER|HOME:209-555-2321|5378967,5630514,5726028,5795997,5891406,5946708,6016261,6040823,6056563,6456369|399,470019,51944,519445
